"","videoFile","Duration_sec","GPSCoordinates","LocalTime","TripNo","FlightNo","FirstAltitude","cameraISO","cameraShutterSpeed","cameraEV","cameraFnum"
"441","/Volumes/GalDron23B/Drone_2023/04092023/DJI_0080.MP4",357.623933333333,"-0.8716 -88.3205",2023-04-09 08:50:22,5,217,0,400,500,2.7,2.8
"442","/Volumes/GalDron23B/Drone_2023/04092023/DJI_0081.MP4",327.560566666667,"-0.8695 -88.3169",2023-04-09 08:56:20,5,217,0,400,500,2.7,2.8
"443","/Volumes/GalDron23B/Drone_2023/04092023/DJI_0082.MP4",70.2034666666667,"-0.8713 -88.3172",2023-04-09 09:01:48,5,217,0,400,500,2.7,2.8
"444","/Volumes/GalDron23B/Drone_2023/04092023/DJI_0083.MP4",333.5332,"-0.8708 -88.3121",2023-04-09 09:08:47,5,217,0,400,500,2.7,2.8
"445","/Volumes/GalDron23B/Drone_2023/04092023/DJI_0084.MP4",327.593933333333,"-0.8673 -88.3077",2023-04-09 09:14:21,5,217,0,400,500,2.7,2.8
"446","/Volumes/GalDron23B/Drone_2023/04092023/DJI_0085.MP4",167.433933333333,"-0.8686 -88.3066",2023-04-09 09:19:49,5,217,0,400,500,2.7,2.8
"447","/Volumes/GalDron23B/Drone_2023/04092023/DJI_0086.MP4",353.419733333333,"-0.8685 -88.3042",2023-04-09 09:27:52,5,218,0,400,320,3,2.8
"448","/Volumes/GalDron23B/Drone_2023/04092023/DJI_0087.MP4",327.593933333333,"-0.8667 -88.3018",2023-04-09 09:33:46,5,218,0,400,320,3,2.8
"449","/Volumes/GalDron23B/Drone_2023/04092023/DJI_0088.MP4",89.7229666666667,"-0.868 -88.3009",2023-04-09 09:39:14,5,218,0,400,320,3,2.8
"450","/Volumes/GalDron23B/Drone_2023/04092023/DJI_0089.MP4",345.578566666667,"-0.8676 -88.2985",2023-04-09 09:46:08,5,218,0,400,320,3,2.8
"451","/Volumes/GalDron23B/Drone_2023/04092023/DJI_0090.MP4",327.560566666667,"-0.8657 -88.2955",2023-04-09 09:51:54,5,218,0,400,320,3,2.8
"452","/Volumes/GalDron23B/Drone_2023/04092023/DJI_0091.MP4",207.574033333333,"-0.866 -88.2939",2023-04-09 09:57:22,5,218,0,400,320,3,2.8
"453","/Volumes/GalDron23B/Drone_2023/04092023/DJI_0095.MP4",327.493833333333,"-0.8349 -88.1558",2023-04-09 16:28:52,5,219,0.9,100,1857.8,0,2.8
"454","/Volumes/GalDron23B/Drone_2023/04092023/DJI_0096.MP4",327.560566666667,"-0.8365 -88.1563",2023-04-09 16:34:20,5,219,0.9,100,1857.8,0,2.8
"455","/Volumes/GalDron23B/Drone_2023/04092023/DJI_0097.MP4",83.7169666666667,"-0.8371 -88.1541",2023-04-09 16:39:48,5,219,0.9,100,1857.8,0,2.8
"456","/Volumes/GalDron23B/Drone_2023/04092023/DJI_0098.MP4",327.493833333333,"-0.8394 -88.1533",2023-04-09 16:45:35,5,219,0.9,100,1857.8,0,2.8
"457","/Volumes/GalDron23B/Drone_2023/04092023/DJI_0099.MP4",200.5003,"-0.8407 -88.1521",2023-04-09 16:51:03,5,219,0.9,100,1857.8,0,2.8
"458","/Volumes/GalDron23B/Drone_2023/04092023/DJI_0100.MP4",314.9146,"-0.8398 -88.1541",2023-04-09 16:54:53,5,219,0.9,100,1857.8,0,2.8
"459","/Volumes/GalDron23B/Drone_2023/04092023/DJI_0101.MP4",354.120433333333,"-0.839 -88.1712",2023-04-09 17:45:43,5,220,0,100,80,1.7,2.8
"460","/Volumes/GalDron23B/Drone_2023/04092023/DJI_0102.MP4",327.5272,"-0.8362 -88.1741",2023-04-09 17:51:37,5,220,0,100,80,1.7,2.8
"461","/Volumes/GalDron23B/Drone_2023/04092023/DJI_0103.MP4",43.3433,"-0.8363 -88.1736",2023-04-09 17:57:05,5,220,0,100,80,1.7,2.8
"462","/Volumes/GalDron23B/Drone_2023/04102023/DJI_0104.MP4",385.6853,"-0.6196 -87.9596",2023-04-10 07:06:44,5,221,0,800,400,3,2.8
"463","/Volumes/GalDron23B/Drone_2023/04102023/DJI_0105.MP4",325.491833333333,"-0.6219 -87.9504",2023-04-10 07:13:11,5,221,0,800,400,3,2.8
"464","/Volumes/GalDron23B/Drone_2023/04102023/DJI_0107.MP4",342.775766666667,"-0.6256 -87.9291",2023-04-10 07:36:34,5,222,20.7,200,320,-1.3,2.8
"465","/Volumes/GalDron23B/Drone_2023/04102023/DJI_0108.MP4",76.0426333333333,"-0.6269 -87.9276",2023-04-10 07:42:16,5,222,20.7,200,320,-1.3,2.8
"466","/Volumes/GalDron23B/Drone_2023/04102023/DJI_0109.MP4",346.4461,"-0.6265 -87.9249",2023-04-10 07:47:37,5,222,20.7,200,320,-1.3,2.8
"467","/Volumes/GalDron23B/Drone_2023/04102023/DJI_0110.MP4",332.6323,"-0.6224 -87.9171",2023-04-10 07:53:24,5,222,20.7,200,320,-1.3,2.8
"468","/Volumes/GalDron23B/Drone_2023/04102023/DJI_0111.MP4",333.4331,"-0.6212 -87.9048",2023-04-10 08:23:43,5,223,0,200,2000,1,2.8
"469","/Volumes/GalDron23B/Drone_2023/04102023/DJI_0112.MP4",342.175166666667,"-0.6234 -87.9007",2023-04-10 08:29:17,5,223,0,200,2000,1,2.8
"470","/Volumes/GalDron23B/Drone_2023/04102023/DJI_0113.MP4",130.663866666667,"-0.6259 -87.901",2023-04-10 08:34:59,5,223,0,200,2000,1,2.8
"471","/Volumes/GalDron23B/Drone_2023/04102023/DJI_0114.MP4",332.765766666667,"-0.626 -87.8935",2023-04-10 08:42:34,5,224,0,200,1250,2.3,2.8
"472","/Volumes/GalDron23B/Drone_2023/04102023/DJI_0115.MP4",352.418733333333,"-0.629 -87.8944",2023-04-10 08:48:07,5,224,0,200,1250,2.3,2.8
"473","/Volumes/GalDron23B/Drone_2023/04102023/DJI_0116.MP4",327.493833333333,"-0.6353 -87.8813",2023-04-10 09:09:09,5,225,0,200,1250,1.3,2.8
"474","/Volumes/GalDron23B/Drone_2023/04102023/DJI_0117.MP4",327.560566666667,"-0.6329 -87.8757",2023-04-10 09:14:37,5,225,0,200,1250,1.3,2.8
"475","/Volumes/GalDron23B/Drone_2023/04102023/DJI_0118.MP4",118.4183,"-0.6345 -87.875",2023-04-10 09:20:04,5,225,0,200,1250,1.3,2.8
"476","/Volumes/GalDron23B/Drone_2023/04102023/DJI_0119.MP4",774.640533333333,NA,2023-04-10 09:27:08,5,226,0,200,30,3,2.8
"477","/Volumes/GalDron23B/Drone_2023/04102023/DJI_0120.MP4",335.802133333333,"-0.6262 -87.8392",2023-04-10 10:19:35,5,227,0,200,640,2.3,2.8
"478","/Volumes/GalDron23B/Drone_2023/04102023/DJI_0121.MP4",246.3461,"-0.6289 -87.8327",2023-04-10 10:25:12,5,227,0,200,640,2.3,2.8
"479","/Volumes/GalDron23B/Drone_2023/04102023/DJI_0124.MP4",339.339,"-0.6115 -87.8219",2023-04-10 10:53:10,5,228,0,200,400,2.7,2.8
"480","/Volumes/GalDron23B/Drone_2023/04102023/DJI_0125.MP4",327.794133333333,"-0.6086 -87.8167",2023-04-10 10:58:50,5,228,0,200,400,2.7,2.8
"481","/Volumes/GalDron23B/Drone_2023/04102023/DJI_0126.MP4",129.062266666667,"-0.6109 -87.8174",2023-04-10 11:04:18,5,228,0,200,400,2.7,2.8
"482","/Volumes/GalDron23B/Drone_2023/04102023/DJI_0127.MP4",328.561566666667,"-0.5137 -87.8598",2023-04-10 16:22:08,5,229,-1.3,200,1250,1.3,2.8
"483","/Volumes/GalDron23B/Drone_2023/04102023/DJI_0128.MP4",195.628766666667,"-0.5076 -87.8642",2023-04-10 16:27:38,5,229,-1.3,200,1250,1.3,2.8
"484","/Volumes/GalDron23B/Drone_2023/04102023/DJI_0129.MP4",327.960966666667,"-0.507 -87.8597",2023-04-10 16:34:37,5,229,-1.3,200,1250,1.3,2.8
"485","/Volumes/GalDron23B/Drone_2023/04102023/DJI_0130.MP4",201.4012,"-0.498 -87.86",2023-04-10 16:40:06,5,229,-1.3,200,1250,1.3,2.8
"486","/Volumes/GalDron23B/Drone_2023/04102023/DJI_0131.MP4",339.4391,"-0.4714 -87.8492",2023-04-10 17:40:59,5,230,0,200,30,3,2.8
"487","/Volumes/GalDron23B/Drone_2023/04102023/DJI_0132.MP4",134.167366666667,"-0.4686 -87.8473",2023-04-10 17:46:39,5,230,0,200,30,3,2.8
"488","/Volumes/GalDron23B/Drone_2023/04102023/DJI_0133.MP4",269.269,"-0.4682 -87.8468",2023-04-10 17:48:54,5,230,0,200,30,3,2.8
"489","/Volumes/GalDron23B/Drone_2023/04102023/DJI_0134.MP4",357.4571,"-0.4664 -87.8468",2023-04-10 17:57:39,5,231,0,1600,30,3,2.8
"490","/Volumes/GalDron23B/Drone_2023/04102023/DJI_0135.MP4",342.975966666667,"-0.4615 -87.838",2023-04-10 18:03:37,5,231,0,1600,30,3,2.8
"491","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0136.MP4",362.595566666667,"-0.4158 -87.4822",2023-04-11 05:42:48,5,232,0.5,100,30,1.3,2.8
"492","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0137.MP4",276.0758,"-0.4185 -87.4858",2023-04-11 05:48:51,5,232,0.5,100,30,1.3,2.8
"493","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0138.MP4",378.6783,"-0.4158 -87.4951",2023-04-11 06:02:27,5,233,0,1600,80,3,2.8
"494","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0139.MP4",226.893333333333,"-0.4188 -87.4971",2023-04-11 06:08:46,5,233,0,1600,80,3,2.8
"495","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0140.MP4",341.974966666667,"-0.4364 -87.4946",2023-04-11 06:21:30,5,234,-1.7,1600,240,3,2.8
"496","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0141.MP4",69.1023666666667,"-0.441 -87.4912",2023-04-11 06:27:13,5,234,-1.7,1600,240,3,2.8
"497","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0142.MP4",344.010333333333,"-0.4363 -87.501",2023-04-11 06:37:21,5,235,0,800,40,3,2.8
"498","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0143.MP4",327.5272,"-0.4413 -87.5047",2023-04-11 06:43:06,5,235,0,800,40,3,2.8
"499","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0144.MP4",216.549666666667,"-0.4451 -87.5063",2023-04-11 06:48:33,5,235,0,800,40,3,2.8
"500","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0145.MP4",346.6463,"-0.4493 -87.5079",2023-04-11 06:57:31,5,236,1.2,400,400,3,2.8
"501","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0146.MP4",329.262266666667,"-0.4543 -87.5115",2023-04-11 07:03:18,5,236,1.2,400,400,3,2.8
"502","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0147.MP4",23.2565666666667,"-0.4564 -87.5121",2023-04-11 07:08:48,5,236,1.2,400,400,3,2.8
"503","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0148.MP4",327.493833333333,"-0.459 -87.5136",2023-04-11 07:14:36,5,236,1.2,400,400,3,2.8
"504","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0149.MP4",327.593933333333,"-0.4601 -87.519",2023-04-11 07:20:04,5,236,1.2,400,400,3,2.8
"505","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0150.MP4",163.229733333333,"-0.4626 -87.5219",2023-04-11 07:25:32,5,236,1.2,400,400,3,2.8
"506","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0151.MP4",330.33,"-0.4654 -87.522",2023-04-11 07:32:23,5,236,1.2,400,400,3,2.8
"507","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0152.MP4",327.5272,"-0.4685 -87.5258",2023-04-11 07:37:54,5,236,1.2,400,400,3,2.8
"508","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0153.MP4",190.156633333333,"-0.4695 -87.529",2023-04-11 07:43:22,5,236,1.2,400,400,3,2.8
"509","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0154.MP4",347.1468,"-0.4681 -87.5318",2023-04-11 07:53:07,5,237,-4.7,400,1000,2.7,2.8
"510","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0155.MP4",327.5272,"-0.4767 -87.5333",2023-04-11 07:58:54,5,237,-4.7,400,1000,2.7,2.8
"511","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0156.MP4",37.6709666666667,"-0.479 -87.5338",2023-04-11 08:04:22,5,237,-4.7,400,1000,2.7,2.8
"512","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0157.MP4",330.1298,"-0.4779 -87.5389",2023-04-11 08:10:03,5,237,-4.7,400,1000,2.7,2.8
"513","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0158.MP4",327.5272,"-0.4807 -87.5413",2023-04-11 08:15:33,5,237,-4.7,400,1000,2.7,2.8
"514","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0159.MP4",61.8284333333333,"-0.4818 -87.5451",2023-04-11 08:21:01,5,237,-4.7,400,1000,2.7,2.8
"515","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0160.MP4",327.493833333333,"-0.4864 -87.5483",2023-04-11 08:28:05,5,238,0,400,1000,2,2.8
"516","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0161.MP4",327.560566666667,"-0.4884 -87.55",2023-04-11 08:33:33,5,238,0,400,1000,2,2.8
"517","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0162.MP4",59.059,"-0.4892 -87.5549",2023-04-11 08:39:00,5,238,0,400,1000,2,2.8
"518","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0163.MP4",42.0086333333333,NA,2023-04-11 08:58:53,5,239,0,400,30,3,2.8
"519","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0164.MP4",327.493833333333,NA,2023-04-11 08:59:20,5,239,0,400,30,3,2.8
"520","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0165.MP4",7.97463333333333,"-0.5015 -87.5653",2023-04-11 09:04:48,5,239,0,400,30,3,2.8
"521","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0166.MP4",327.5272,"-0.6263 -87.5965",2023-04-11 15:10:36,5,240,0,400,3200,0.7,2.8
"522","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0167.MP4",327.560566666667,"-0.6324 -87.595",2023-04-11 15:16:04,5,240,0,400,3200,0.7,2.8
"523","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0168.MP4",62.062,"-0.6332 -87.5978",2023-04-11 15:21:31,5,240,0,400,3200,0.7,2.8
"524","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0169.MP4",346.1458,"-0.6358 -87.605",2023-04-11 15:26:58,5,240,0,400,3200,0.7,2.8
"525","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0170.MP4",327.5272,"-0.6391 -87.6083",2023-04-11 15:32:45,5,240,0,400,3200,0.7,2.8
"526","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0171.MP4",133.566766666667,"-0.6392 -87.6095",2023-04-11 15:38:12,5,240,0,400,3200,0.7,2.8
"527","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0172.MP4",327.5272,"-0.6417 -87.6143",2023-04-11 15:44:57,5,240,0,400,3200,0.7,2.8
"528","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0173.MP4",327.5272,"-0.6446 -87.6187",2023-04-11 15:50:25,5,240,0,400,3200,0.7,2.8
"529","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0174.MP4",185.118266666667,"-0.6466 -87.6208",2023-04-11 15:55:53,5,240,0,400,3200,0.7,2.8
"530","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0175.MP4",327.5272,"-0.6521 -87.6249",2023-04-11 16:06:54,5,241,0,800,3200,2,2.8
"531","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0176.MP4",331.331,"-0.655 -87.628",2023-04-11 16:12:22,5,241,0,800,3200,2,2.8
"532","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0177.MP4",147.680866666667,"-0.6573 -87.6276",2023-04-11 16:17:54,5,241,0,800,3200,2,2.8
"533","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0178.MP4",328.328,"-0.6593 -87.6337",2023-04-11 16:25:05,5,242,0,800,5000,1,2.8
"534","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0179.MP4",327.960966666667,"-0.6582 -87.6404",2023-04-11 16:30:34,5,242,0,800,5000,1,2.8
"535","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0180.MP4",114.681233333333,"-0.659 -87.6409",2023-04-11 16:36:02,5,242,0,800,5000,1,2.8
"536","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0181.MP4",327.5272,"-0.6659 -87.6386",2023-04-11 16:44:08,5,243,0,800,5000,1.3,2.8
"537","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0182.MP4",363.8635,"-0.6695 -87.643",2023-04-11 16:49:36,5,243,0,800,5000,1.3,2.8
"538","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0183.MP4",89.2224666666667,"-0.6673 -87.6504",2023-04-11 16:55:39,5,243,0,800,5000,1.3,2.8
"539","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0184.MP4",353.353,"-0.6653 -87.6552",2023-04-11 17:00:46,5,243,0,800,5000,1.3,2.8
"540","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0185.MP4",166.299466666667,"-0.6679 -87.6582",2023-04-11 17:06:40,5,243,0,800,5000,1.3,2.8
"541","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0186.MP4",336.703033333333,"-0.6789 -87.6526",2023-04-11 17:19:26,5,244,0.6,200,640,1.3,2.8
"542","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0187.MP4",327.593933333333,"-0.6829 -87.6544",2023-04-11 17:25:03,5,244,0.6,200,640,1.3,2.8
"543","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0188.MP4",139.405933333333,"-0.6829 -87.6558",2023-04-11 17:30:31,5,244,0.6,200,640,1.3,2.8
"544","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0189.MP4",331.331,"-0.6851 -87.6576",2023-04-11 17:38:02,5,245,-1.2,400,1600,0.3,2.8
"545","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0190.MP4",327.5272,"-0.6859 -87.6605",2023-04-11 17:43:34,5,245,-1.2,400,1600,0.3,2.8
"546","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0191.MP4",97.6642333333333,"-0.6886 -87.6617",2023-04-11 17:49:01,5,245,-1.2,400,1600,0.3,2.8
"547","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0192.MP4",352.6523,"-0.6909 -87.6634",2023-04-11 17:55:57,5,245,-1.2,400,1600,0.3,2.8
"548","/Volumes/GalDron23B/Drone_2023/04112023/DJI_0193.MP4",294.4942,"-0.6931 -87.6733",2023-04-11 18:01:51,5,245,-1.2,400,1600,0.3,2.8
"549","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0194.MP4",1.16783333333333,"-0.8566 -87.7202",2023-04-12 05:52:30,5,246,-0.1,400,120,2.3,2.8
"550","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0195.MP4",3.7037,"-0.8567 -87.7202",2023-04-12 05:52:41,5,246,-0.1,400,120,2.3,2.8
"551","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0196.MP4",4.17083333333333,"-0.8567 -87.7203",2023-04-12 05:52:47,5,246,-0.1,400,120,2.3,2.8
"552","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0197.MP4",329.4291,"-0.857 -87.7205",2023-04-12 05:53:30,5,246,-0.1,400,120,2.3,2.8
"553","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0198.MP4",327.5272,"-0.8562 -87.7207",2023-04-12 05:59:00,5,246,-0.1,400,120,2.3,2.8
"554","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0199.MP4",175.341833333333,"-0.8565 -87.7222",2023-04-12 06:04:27,5,246,-0.1,400,120,2.3,2.8
"555","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0200.MP4",327.5272,"-0.8589 -87.7254",2023-04-12 06:13:49,5,247,0,200,240,2,2.8
"556","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0201.MP4",327.560566666667,"-0.8578 -87.7285",2023-04-12 06:19:17,5,247,0,200,240,2,2.8
"557","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0202.MP4",98.8654333333333,"-0.8594 -87.7295",2023-04-12 06:24:45,5,247,0,200,240,2,2.8
"558","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0203.MP4",332.999333333333,"-0.8606 -87.7333",2023-04-12 06:30:53,5,247,0,200,240,2,2.8
"559","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0204.MP4",327.560566666667,"-0.8594 -87.7362",2023-04-12 06:36:27,5,247,0,200,240,2,2.8
"560","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0205.MP4",127.594133333333,"-0.8603 -87.7372",2023-04-12 06:41:55,5,247,0,200,240,2,2.8
"561","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0206.MP4",350.416733333333,"-0.8586 -87.738",2023-04-12 06:49:33,5,248,-1.1,400,100,3,2.8
"562","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0207.MP4",327.5272,"-0.8538 -87.7382",2023-04-12 06:55:24,5,248,-1.1,400,100,3,2.8
"563","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0208.MP4",37.7710666666667,"-0.8545 -87.7405",2023-04-12 07:00:51,5,248,-1.1,400,100,3,2.8
"564","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0209.MP4",328.494833333333,"-0.8532 -87.7426",2023-04-12 07:09:10,5,249,-0.5,800,1250,2.3,2.8
"565","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0210.MP4",327.560566666667,"-0.8511 -87.7467",2023-04-12 07:14:39,5,249,-0.5,800,1250,2.3,2.8
"566","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0211.MP4",124.357566666667,"-0.8529 -87.7487",2023-04-12 07:20:07,5,249,-0.5,800,1250,2.3,2.8
"567","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0212.MP4",331.6313,"-0.8527 -87.7496",2023-04-12 07:26:44,5,249,-0.5,800,1250,2.3,2.8
"568","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0213.MP4",327.5272,"-0.8562 -87.7474",2023-04-12 07:32:16,5,249,-0.5,800,1250,2.3,2.8
"569","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0214.MP4",200.9007,"-0.8566 -87.7491",2023-04-12 07:37:43,5,249,-0.5,800,1250,2.3,2.8
"570","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0215.MP4",327.460466666667,"-0.8531 -87.7541",2023-04-12 07:50:17,5,250,-0.1,200,800,1.7,2.8
"571","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0216.MP4",327.5272,"-0.8478 -87.759",2023-04-12 07:55:45,5,250,-0.1,200,800,1.7,2.8
"572","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0217.MP4",76.9769,"-0.8506 -87.7602",2023-04-12 08:01:12,5,250,-0.1,200,800,1.7,2.8
"573","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0218.MP4",342.9426,"0 0",2023-04-12 08:03:59,5,250,-0.1,200,800,1.7,2.8
"574","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0219.MP4",327.493833333333,"-0.8474 -87.762",2023-04-12 08:09:42,5,250,-0.1,200,800,1.7,2.8
"575","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0220.MP4",92.2922,"-0.8486 -87.7633",2023-04-12 08:15:10,5,250,-0.1,200,800,1.7,2.8
"576","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0221.MP4",1.23456666666667,"0 0",2023-04-12 08:22:27,5,251,0,400,1250,2,2.8
"577","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0222.MP4",327.7274,"-0.8479 -87.7646",2023-04-12 08:22:31,5,251,0,400,1250,2,2.8
"578","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0223.MP4",327.560566666667,"-0.8444 -87.7639",2023-04-12 08:27:59,5,251,0,400,1250,2,2.8
"579","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0224.MP4",113.546766666667,"-0.8461 -87.7653",2023-04-12 08:33:27,5,251,0,400,1250,2,2.8
"580","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0225.MP4",327.5272,"-0.8431 -87.7674",2023-04-12 08:41:04,5,252,0,400,1600,1.7,2.8
"581","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0226.MP4",327.5272,"-0.8423 -87.7677",2023-04-12 08:46:32,5,252,0,400,1600,1.7,2.8
"582","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0227.MP4",94.0272666666667,"-0.8407 -87.7678",2023-04-12 08:51:59,5,252,0,400,1600,1.7,2.8
"583","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0228.MP4",29.0623666666667,"-0.8429 -87.7699",2023-04-12 08:58:15,5,252,0,400,1600,1.7,2.8
"584","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0229.MP4",327.460466666667,"-0.8434 -87.7702",2023-04-12 08:59:16,5,252,0,400,1600,1.7,2.8
"585","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0230.MP4",327.593933333333,"-0.8426 -87.7706",2023-04-12 09:04:44,5,252,0,400,1600,1.7,2.8
"586","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0231.MP4",72.7059666666667,"-0.8453 -87.7712",2023-04-12 09:10:12,5,252,0,400,1600,1.7,2.8
"587","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0232.MP4",327.5272,"-0.847 -87.7714",2023-04-12 09:20:27,5,253,-0.3,800,2000,2,2.8
"588","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0233.MP4",327.5272,"-0.8506 -87.769",2023-04-12 09:25:55,5,253,-0.3,800,2000,2,2.8
"589","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0234.MP4",82.4490333333333,"-0.8522 -87.7699",2023-04-12 09:31:22,5,253,-0.3,800,2000,2,2.8
"590","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0235.MP4",344.8445,"-0.871 -87.7673",2023-04-12 10:07:11,5,254,-2,800,30,3,2.8
"591","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0236.MP4",327.560566666667,"-0.8726 -87.7689",2023-04-12 10:12:56,5,254,-2,800,30,3,2.8
"592","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0237.MP4",86.8534333333333,"-0.8758 -87.7699",2023-04-12 10:18:24,5,254,-2,800,30,3,2.8
"593","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0238.MP4",333.566566666667,"-0.8948 -87.7699",2023-04-12 10:51:19,5,255,-2.1,200,320,2.7,2.8
"594","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0239.MP4",327.5272,"-0.898 -87.7695",2023-04-12 10:56:53,5,255,-2.1,200,320,2.7,2.8
"595","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0240.MP4",63.2965666666667,"-0.9002 -87.7718",2023-04-12 11:02:20,5,255,-2.1,200,320,2.7,2.8
"596","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0241.MP4",327.460466666667,"-0.8705 -87.6835",2023-04-12 15:41:16,5,256,0,200,640,2.3,2.8
"597","/Volumes/GalDron23B/Drone_2023/04122023/DJI_0242.MP4",144.711233333333,"-0.868 -87.6844",2023-04-12 15:46:44,5,256,0,200,640,2.3,2.8
